AreaID,Max EER,Min Elec,Min Gas,Min Emissions
337,79.87878787878789,2642.1494656859995,1761.432977124,2023.1957221457578
338,77.6969696969697,2289.6362490767274,1526.4241660511518,1801.4198453942429
339,76.51515151515152,3403.3418281636373,2268.894552109091,2232.193720684545
340,77.36363636363637,3056.897532381818,2037.9316882545456,2054.823621869697
341,76.6969696969697,3263.2254209963635,2175.4836139975755,2592.872220845454
342,78.5151515151515,3083.808976640437,2055.8726510936244,2040.1664665922426
343,78.21212121212119,2738.1626860036363,1825.441790669091,2052.1663983151516
344,75.72727272727273,2558.013455074982,1705.3423033833212,2081.8466826989097
345,76.09090909090908,2660.0107745520004,1773.3405163680004,2193.666559141818
346,77.27272727272728,2878.805215212728,1919.2034768084852,2229.910256288182
347,77.87878787878788,2918.1342138072728,1945.4228092048488,2136.1392720090907
348,80.42424242424244,3101.7366613490913,2067.8244408993946,1884.8005857
349,73.96969696969695,4838.082206127274,3225.388137418182,2992.456505527273
350,77.24242424242424,4580.684998,3053.7899986666666,2688.8544839300002
351,78.06060606060606,2399.447122178182,1599.6314147854546,1817.2319810151519
352,78.2121212121212,2739.3470547761813,1826.231369850788,2042.8692886557578
353,78.06060606060606,2807.1032952094542,1871.4021968063037,2058.5950960651517
354,77.15151515151514,3873.8098494236365,2582.5398996157583,2469.16960461
355,76.06060606060605,3832.7793053636356,2555.1862035757576,2563.476218757576
356,76.66666666666669,2689.1582286581825,1792.7721524387878,2016.7064951581817
357,83.72727272727273,2427.7493551545454,1618.4995701030307,1483.4039890481818
358,78.09090909090911,3499.148650554983,2332.7657670366543,2158.007544890121
359,77.33333333333333,3194.0517838727274,2129.367855915152,2240.2945460121214
360,76.30303030303031,3578.678557249091,2385.7857048327282,2555.5857464666665
361,76.42424242424241,3251.2309893436377,2167.4873262290917,2379.0584601909095
362,74.39393939393939,5017.6915203981835,3345.1276802654543,3132.9273561848495
363,79.75757575757576,3123.848883825455,2082.5659225503027,2128.5833336090914
364,75.51515151515152,4124.095068185456,2749.396712123637,2721.7006153000007
365,77.30303030303027,2573.6744655690914,1715.7829770460608,2047.5633479363635
366,74.90909090909088,3349.727772981819,2233.151848654545,2382.069112106061
367,74.69696969696972,3941.5025700254546,2627.6683800169703,2584.1934942112125
368,74.18181818181817,3260.395288567273,2173.5968590448483,2488.823902118182
369,76.81818181818183,4092.0848779767275,2728.056585317819,2573.541136086667
370,74.33333333333334,3220.471124987273,2146.9807499915155,2607.069392421212
371,74.6969696969697,2864.6486395272727,1909.7657596848487,2217.522876560606
372,75.69696969696972,3542.914350807271,2361.9429005381826,2350.9624169757576
373,79.09090909090908,3576.2840982836365,2384.1893988557586,2341.0699399000005
374,77.1818181818182,2940.9767919836377,1960.651194655758,2233.2885774736365
